Id,Title,Price,Square,District,City,Date
1856911,"Cho thuê phòng trọ đường Ung Văn Khiêm, q. Bình Thạnh",3.3 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
04/11/2021 "
1856523,"Cho thuê phòng trọ tốt, đầy đủ tiện nghi, giá sinh viên tại quận 7",3 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
03/11/2021 "
1856589,Cho thuê phòng cao cấp theo tháng quận 7 giá tốt,3 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
03/11/2021 "
1856591,Cho thuê phòng trọ cao cấp quận 7 theo tháng giá tốt,3 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
03/11/2021 "
1851619,"Cho thuê nhà sinh viên, gia đình ở giá rẻ",3 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
26/10/2021 "
1848926,Phòng Đẹp Giá Rẻ Cho Bạn Trẻ Quận Tân Bình,3.5 Triệu/tháng ,25m²,Tân Bình,Hồ Chí Minh,"
20/10/2021 "
1848038,"Phòng trọ an phú quận 2 giá 1,5 triệu hỗ trợ mùa dịch",2 Triệu/tháng ,40m²,Quận 2,Hồ Chí Minh,"
19/10/2021 "
1848039,Cho thuê nhà giá cả có thể thương lượng chủ nhà cần khách sau dịch,1.5 Triệu/tháng ,120m²,Quận 4,Hồ Chí Minh,"
19/10/2021 "
1847692,"7,5tr, 1 Bếp, 2PN Cửa Sổ To Tại Bình Thạnh",7.5 Triệu/tháng ,40m²,Bình Thạnh,Hồ Chí Minh,"
18/10/2021 "
1847696,Căn Phòng Ngon Hơn Người Yêu Củ Tại Quận 1,6 Triệu/tháng ,25m²,Quận 1,Hồ Chí Minh,"
18/10/2021 "
1846391,"Cho thuê phòng trọ Quận 7 - Nội thất đủ dùng/sạch sẽ - Thuận tiện di chuyển - Giá từ 2,2 triệu",3.5 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
15/10/2021 "
1844781,Cho thuê nhà ( phòng ) nguyên căn ở Gò Vấp,2.5 Triệu/tháng ,16m²,Gò Vấp,Hồ Chí Minh,"
12/10/2021 "
1845053,Cho thuê nhà nguyên căn giá hai triệu ngang 4 dài 20 đường tỉnh lộ 15 ấp 11a xã Tân thạnh Đông 184/4/1,2 Triệu/tháng ,80m²,Củ Chi,Hồ Chí Minh,"
12/10/2021 "
1844339,"Phòng Trọ Khu cá sấu hoa cà, 3 phút ra Gigamall",2.6 Triệu/tháng ,16m²,Thủ Đức,Hồ Chí Minh,"
11/10/2021 "
1446838,"Phòng trọ cho gia đình 30m2, P. An Lạc-Bình Tân-TP.HCM- 2.3tr./tháng",2.3 Triệu/tháng ,30m²,Bình Tân,Hồ Chí Minh,"
10/10/2021 "
1833851,Cho thuê phòng trọ ở quận tân bình tphcm,2.2 Triệu/tháng ,15m²,Tân Bình,Hồ Chí Minh,"
14/09/2021 "
1830694,"Cho thuê phòng trọ giá rẻ tại Thủ Đức, Hồ Chí Minh",1.4 Triệu/tháng ,25m²,Thủ Đức,Hồ Chí Minh,"
03/09/2021 "
1830792,"Cho thuê nhà nguyên căn diện tích 25m2 Phường Linh Trung Thủ Đức, đối diện cổng chính Suối Tiên",2.8 Triệu/tháng ,25m²,Thủ Đức,Hồ Chí Minh,"
03/09/2021 "
1823255,Cho thuê phòng rộng giá rẻ quận Bình Thạnh,2.5 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
13/08/2021 "
1820919,"Sang Gấp Căn Nhà Trọ 11P, 1MB Giá rẻ 60 tr bao gồm cọc chủ",60 Triệu/tháng ,112m²,Tân Bình,Hồ Chí Minh,"
06/08/2021 "
1811441,Căn hộ dịch vụ quận 1 giá rẻ 7tr2 đẹp như mới,7.2 Triệu/tháng ,20m²,Quận 1,Hồ Chí Minh,"
17/07/2021 "
1805346,"Cho thuê phòng mặt tiền đường 932a2 trường sa, phường 13, quận 3, tp hcm",3.5 Triệu/tháng ,35m²,Quận 3,Hồ Chí Minh,"
06/07/2021 "
1805299,Cho thuê phòng trọ Tân Thới Hiệp 7 quận 12,1.6 Triệu/tháng ,15m²,Quận 12,Hồ Chí Minh,"
06/07/2021 "
1803886,Cho thuê phòng trọ cao cấp Phú Mỹ Hưng quận 7 Tphcm,5 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
05/07/2021 "
1802409,"Cho thuê phòng giá sinh viên giá rẻ, dân lao động",2 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
01/07/2021 "
1801847,Cho thuê nhà nguyên căn diện tích 25m2 Phường Linh Trung Thủ Đức,2.8 Triệu/tháng ,25m²,Thủ Đức,Hồ Chí Minh,"
30/06/2021 "
1800982,Cho thuê căn hộ full nội thất rộng rãi mặt tiền đường Nguyễn Thị Thập Quận 7 sale sập sàn mùa dịch giá chỉ 4 triệu,4 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
29/06/2021 "
1800984,Căn hộ dịch vụ cao cấp gần Phú Mỹ Hưng quận 7 giá sale sập sàn chỉ 4 triệu,4 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
29/06/2021 "
1800590,Cho thuê nhà nguyên căn đối diện cổng chính Suối Tiên,3 Triệu/tháng ,25m²,Thủ Đức,Hồ Chí Minh,"
28/06/2021 "
1800627,Cho thuê phòng trọ full nội thất rộng rãi cửa số lớn full ở được 4 người. gần Phú Mỹ Hưng quận 7 giá chỉ 4 triệu,4 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
28/06/2021 "
1798396,Cho thuê phòng trọ rộng rãi cửa số lớn ở được 4 người Lý Phục Man quận 7 giá chỉ 4 triệu,4 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
24/06/2021 "
1798398,Căn hộ dịch vụ cao cấp gần Phú Mỹ Hưng quận 7 sale sập sàn mùa dịch giá chỉ 4 triệu,4 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
24/06/2021 "
1797131,"Phòng Quận Tân Bình 30-45m² gần Etown, ban công riêng biệt, không chung chủ",4.5 Triệu/tháng ,30m²,Tân Bình,Hồ Chí Minh,"
22/06/2021 "
1796479,"Cho thuê nhà mặt tiền đường TCH05 Phường TCH, Quận 12. Diện tích 4x18",7 Triệu/tháng ,72m²,Quận 12,Hồ Chí Minh,"
21/06/2021  "
1796499,"Studio đầy đủ nội thất đường Lâm Văn Bền, quận 7, sát Lotte Mart từ 3tr – 3tr5",3 Triệu/tháng ,22m²,Quận 7,Hồ Chí Minh,"
21/06/2021 "
1793310,"Phòng trọ mới đường hương lộ 2 , có thang máy , 22 m2 giá 2.5 tr / th",2.5 Triệu/tháng ,22m²,Bình Tân,Hồ Chí Minh,"
19/06/2021 "
1759824,"Ở ghép KTX Tân Bình giá rẻ 700k cho người đi làm, sinh viên.",0.7 Triệu/tháng ,30m²,Tân Bình,Hồ Chí Minh,"
19/06/2021 "
1793879,Cho thuê phòng trọ full nội thất có cửa sổ 4tr/tháng đường 37 Lâm Văn Bền gần Lotte quận 7,4 Triệu/tháng ,22m²,Quận 7,Hồ Chí Minh,"
17/06/2021 "
1793909,Phòng trọ cao cấp nội thất cơ bản quận Bình Thạnh,4.8 Triệu/tháng ,13m²,Bình Thạnh,Hồ Chí Minh,"
17/06/2021 "
1793298,"Cho thuê phòng trọ đường Bình Giã, Tân Bình",5 Triệu/tháng ,30m²,Tân Bình,Hồ Chí Minh,"
16/06/2021 "
1791679,Cho thuê CHDV full nội thất giá rẻ mùa dịch Quận 7,3.7 Triệu/tháng ,22m²,Quận 7,Hồ Chí Minh,"
14/06/2021 "
1789670,"Cho thuê phòng ĐẸP đường Dương Bá Trạc, p1-Q8, có chỗ để xe,18m2-2.5tr",2.5 Triệu/tháng ,18m²,Quận 8,Hồ Chí Minh,"
10/06/2021 "
1788595,Phòng trọ cao cấp đầy đủ nội thất và tiện nghi quận 7,3.6 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
09/06/2021 "
1788200,"Căn Hộ Ngay Cầu Kênh Tẻ Quận 7 Full nội thất giảm giá mùa dịch. 5p di chuyển đến Lottemart, Quận 4",5.2 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
08/06/2021 "
1788034,Phòng trọ mới sạch đẹp giá rẻ 20m2 Quận 3 gần khu vui chơi thỏ trắng,2.8 Triệu/tháng ,20m²,Quận 3,Hồ Chí Minh,"
08/06/2021 "
1783903,"Phòng trọ an phú quận 2 giá 1,5 triệu giá rẻ",1.5 Triệu/tháng ,18m²,Quận 2,Hồ Chí Minh,"
02/06/2021 "
1783997,"Hệ thống căn hộ Full NT gần Lotte_HimLam_Trung Sơn_RMIT tiện về Q1, Q4",4.5 Triệu/tháng ,28m²,Quận 7,Hồ Chí Minh,"
02/06/2021 "
1757510,Phòng Trọ - Quận Thủ Đức - Dưới 1 Triệu,1 Triệu/tháng ,50m²,Thủ Đức,Hồ Chí Minh,"
01/06/2021 "
1783625,"Studio, full nội thất, gần Lotte Q7 - ĐH RMIT",4.8 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
01/06/2021 "
1783534,Cho thuê nhà trọ diện tích 24m2 đối diện trường học Phạm Văn Tây,2 Triệu/tháng ,24m²,Thủ Đức,Hồ Chí Minh,"
01/06/2021 "
1779782,"Cho thuê căn hộ full nội thất, đường Xô Viết Nghệ Tĩnh, Quận Bình Thạnh",7.5 Triệu/tháng ,25m²,Bình Thạnh,Hồ Chí Minh,"
26/05/2021 "
1779791,Phòng cho thuê full nội thất cao cấp - gần sân bay TSN,4.7 Triệu/tháng ,40m²,Tân Bình,Hồ Chí Minh,"
26/05/2021 "
1778716,"Cho nữ thuê phòng, thoáng mát, sạch sẽ, toilet riêng, lối đi riêng, miễn phí wifi, bao điện nước. 20m2",2 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
25/05/2021 "
1778999,"Phòng trọ 20m2 đường Gò Cát, Phú Hữu Q9 gần vòng xoay Phú Hữu",1.9 Triệu/tháng ,20m²,Quận 9,Hồ Chí Minh,"
25/05/2021 "
1746006,Cho thuê phòng Q7 giờ tự do gần kcx 3tr/th,3 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
23/05/2021 "
1777461,"Cho thuê nhà gần ngã tư Phú Nhuận, phòng trọ sạch, đẹp, yên tĩnh, wifi, có chỗ để xe",2.5 Triệu/tháng ,18m²,Phú Nhuận,Hồ Chí Minh,"
22/05/2021 "
1776815,"Phòng trọ ngay vòng xoay hàng xanh, gần đại học Hồng Bàng",6 Triệu/tháng ,25m²,Bình Thạnh,Hồ Chí Minh,"
21/05/2021 "
1776136,"Cho thuê phòng mới, thiết kế đẹp, full nội thất tại Q1&Q3,50m2-giá tốt",11 Triệu/tháng ,50m²,Quận 1,Hồ Chí Minh,"
20/05/2021 "
1776373,Cần cho thuê phòng 15m2 ở Quận Bình Thạnh,2.5 Triệu/tháng ,15m²,Bình Thạnh,Hồ Chí Minh,"
20/05/2021 "
1775670,"Cho thuê căn hộ full nội thất, đường Tôn Thất Đạm Quận 1",7 Triệu/tháng ,30m²,Quận 1,Hồ Chí Minh,"
19/05/2021 "
1775555,"Cho thuê căn hộ đầy đủ nội thất, máy giặt riêng, gác cao 1m8 đường Lý Phục Man, Quận 7-giá chỉ 5tr5",5.5 Triệu/tháng ,28m²,Quận 7,Hồ Chí Minh,"
19/05/2021 "
1775607,Phòng Trọ Quận Thủ Đức 22m2 an ninh trật tự,2.8 Triệu/tháng ,22m²,Thủ Đức,Hồ Chí Minh,"
19/05/2021 "
1774368,"Cho thuê căn hộ dịch vụ full nội thất giá chỉ từ 6 triệu đến 9 triệu, đường Cách Mạng Tháng 8 Quận 10",6.8 Triệu/tháng ,30m²,Quận 10,Hồ Chí Minh,"
18/05/2021 "
1773898,"Cho thuê phòng trọ đường lò siêu, phường 8, quận 11",2.5 Triệu/tháng ,20m²,Quận 11,Hồ Chí Minh,"
17/05/2021 "
1759120,"KTX ở ghép máy lạnh 700k trọn gói cho sinh viên, người đi làm Bình Thạnh",0.7 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
17/05/2021 "
1773156,"Cho thuê căn hộ full nội thất, đường Lý Phục Man quận 7",5.5 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
15/05/2021 "
1773158,"Cho thuê căn hộ dịch vụ đường Lâm Văn Bền quận 7, giảm giá nhân dịp khai trương",4.8 Triệu/tháng ,28m²,Quận 7,Hồ Chí Minh,"
15/05/2021 "
1740950,Cần cho thuê Ký Túc Xá dịch vụ hiện đại khu vực Thủ Đức,1.5 Triệu/tháng ,5m²,Thủ Đức,Hồ Chí Minh,"
15/05/2021 "
1772403,Phòng trọ cao cấp mới xây nội thất cơ bản có sẵn bếp quận 7,4.8 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
14/05/2021 "
1772701,Phòng trọ đẹp giá rẻ 20m2 Quận 3 gần khu vui chơi thỏ trắng,3.3 Triệu/tháng ,20m²,Quận 3,Hồ Chí Minh,"
14/05/2021 "
1772458,Chính chủ cho thuê lầu 2 full nội thất 76 m2,8 Triệu/tháng ,76m²,Quận 6,Hồ Chí Minh,"
14/05/2021 "
1772744,Cho Thuê Phòng Đường Lê Đức Thọ bao điện nước rẻ,2.5 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
14/05/2021 "
1771357,Phòng cho thuê full nội thất cao cấp - gần sân bay,4.7 Triệu/tháng ,35m²,Tân Bình,Hồ Chí Minh,"
12/05/2021 "
1771372,"Phòng trọ Quận 7 giá siêu rẻ chỉ 1tr3 có chỗ chỗ để xe, tự do nấu ăn",1.3 Triệu/tháng ,15m²,Quận 7,Hồ Chí Minh,"
12/05/2021 "
1770781,Cho thuê căn hộ dịch vụ full nội thất giá rẻ quận 7 chỉ từ 5tr,5 Triệu/tháng ,28m²,Quận 7,Hồ Chí Minh,"
11/05/2021 "
1768139,"Cho thuê phòng có gác 18m2, Giờ tự do Tô Hiến Thành Q10. Gía: 3tr6",3.6 Triệu/tháng ,18m²,Quận 10,Hồ Chí Minh,"
06/05/2021 "
1768145,Phòng trọ đường Gò Cát 25m2 Q9 - TP. Thủ Đức gần vòng xoay Phú Hữu,1.9 Triệu/tháng ,25m²,Quận 9,Hồ Chí Minh,"
06/05/2021 "
1768165,Còn phòng trọ sạch đẹp Bình Thạnh hàng Xanh thị Nghè,4.5 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
06/05/2021 "
1767922,"Căn hộ duplex quận 7 số 540 Lê Văn Lương ,quận 7",7.5 Triệu/tháng ,35m²,Quận 7,Hồ Chí Minh,"
06/05/2021 "
1767197,"Phòng trọ đường Gò Cát, Q9 25 m2 gần vòng xoay Phú Hữu",1.9 Triệu/tháng ,25m²,Quận 9,Hồ Chí Minh,"
05/05/2021 "
1767609,Căn hộ có gác quận 7 số 36 đường Lê Thị Chợ,4 Triệu/tháng ,28m²,Quận 7,Hồ Chí Minh,"
05/05/2021 "
1705268,"Cho thuê phòng mini cao cấp, DT 65m2, 2PN,có ban công rộng rãi,full nội thất, Q.12 giá tốt",4.5 Triệu/tháng,m²,Quận 12,Hồ Chí Minh,"
04/05/2021 "
1766186,"Phòng trọ Quận 1, Full nội thất, 25 m2 có ban công",4.5 Triệu/tháng ,25m²,Quận 1,Hồ Chí Minh,"
03/05/2021 "
1766264,"Cho thuê phòng full nội thất trong KDC Trung Sơn, ven sông",6 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
03/05/2021 "
1765352,Phòng trọ giá rẻ ngay trung tâm quận 11 phù hợp HS-SV-CNV,1.5 Triệu/tháng ,14.5m²,Quận 11,Hồ Chí Minh,"
29/04/2021 "
1764642,Cho thuê căn hộ full nội thất 30m2 đường Huỳnh Tấn Phát Quận 7 giá 4 triệu,4 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
28/04/2021 "
1764553,"Cần cho thuê 3 phòng trọ riêng biệt, có cửa cổng riêng, mỗi phòng có nhà vệ sinh riêng, có lối đi riêng",1.3 Triệu/tháng ,20m²,Quận 12,Hồ Chí Minh,"
28/04/2021 "
1763629,Phòng trọ cao cấp giá rẻ 20m2 Quận 3 Gần Công viên Lê Thị Riêng,3 Triệu/tháng ,20m²,Quận 3,Hồ Chí Minh,"
 26/04/2021 "
1747195,"Phòng gần TDT, UFM Q7 3tr 24m2 máy lạnh, tủ lạnh",3 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
24/04/2021 "
1761829,Cho thuê phòng trọ ngay chợ Hạnh Thông Tây không chung chủ,1.9 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
23/04/2021 "
1737190,Nhà Mới Xây Full Nội Thất 25m2| Giá Rẻ| Ngay BV Quận 6Nhà Mới Xây Full Nội Thất 25m2| Giá Rẻ| Ngay BV Quận 6,4.2 Triệu/tháng ,32m²,Quận 6,Hồ Chí Minh,"
15/04/2021 "
1757664,"CHDV tại Mặt tiền đường Tân Sơn 1PN, Full nt, nhà mới 100%, Giá chỉ #3Tr",3 Triệu/tháng ,25m²,Gò Vấp,Hồ Chí Minh,"
14/04/2021 "
1757417,Cho nữ thuê phòng ở trọ gần Metro Quận 12,1.5 Triệu/tháng ,16m²,Quận 12,Hồ Chí Minh,"
14/04/2021 "
1756612,Cho thuê nhà trọ đường Lê Thị Riêng Quận 12,2.2 Triệu/tháng ,17.5m²,Quận 12,Hồ Chí Minh,"
13/04/2021 "
1756623,Phòng trọ 2tr/phòng - Khu dân cư Đồng Danh - Vĩnh Lộc A,2 Triệu/tháng ,25m²,Bình Chánh,Hồ Chí Minh,"
13/04/2021 "
1756917,"Cho thuê phòng trọ 35m2 tại 92B/15/28 Tôn Thất Thuyết, giá 3,5triệu.",3.5 Triệu/tháng ,35m²,Quận 4,Hồ Chí Minh,"
13/04/2021 "
1756166,"Chính Chủ cho thuê phòng 40m2 có gác xép, Kha Vạn Cân, Thủ Đức.",4 Triệu/tháng ,40m²,Thủ Đức,Hồ Chí Minh,"
12/04/2021 "
1756275,"Cho thuê phòng full Nội thất Cao Cấp, ban công cực lớn, Khu Vip Q1",5 Triệu/tháng ,20m²,Quận 1,Hồ Chí Minh,"
12/04/2021 "
1756391,Cho thuê phòng hiện đại Quận Phú Nhuận - MỚI 100% chỉ 4tr/th (có ưu đãi thêm & TL),4 Triệu/tháng ,20m²,Phú Nhuận,Hồ Chí Minh,"
12/04/2021 "
1756396,Cho thuê phòng hiện đại Quận Gò Vấp - MỚI 100% chỉ 4tr/th (có ưu đãi thêm & TL),4 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
12/04/2021 "
1755430,Cho thuê phòng trọ Quận tân bình đường Cách Mạng Tháng 8,1 Triệu/tháng ,12m²,Tân Bình,Hồ Chí Minh,"
10/04/2021 "
1754881,"Phòng cho thuê, thoáng, đẹp, an ninh, 5 phut vô trung tâm",3.5 Triệu/tháng ,17m²,Bình Thạnh,Hồ Chí Minh,"
09/04/2021 "
1755090,"Phòng trọ Quận 1 chỉ 3tr7, full nội thất",3.7 Triệu/tháng ,16m²,Quận 1,Hồ Chí Minh,"
09/04/2021 "
1754841,Thuê nhà Quận 10 chung chủ mới xây tiện nghi,4 Triệu/tháng ,20m²,Quận 10,Hồ Chí Minh,"
09/04/2021 "
1752829,Cho thuê nhà quận 4 gần trung tâm quận 1,3 Triệu/tháng ,28m²,Quận 4,Hồ Chí Minh,"
06/04/2021 "
1750523,"Phòng trọ cho thuê giá rẻ phường Tân Qui Q7, wifi free",2 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
31/03/2021 "
1750525,Phòng trọ có gác cho thuê giá rẻ phường Tân Qui có wifi free,2 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
31/03/2021 "
1749587,"Nhà trọ mới xây kiểu chung cư mini(Vân tay,Camera)",3 Triệu/tháng ,30m²,Gò Vấp,Hồ Chí Minh,"
30/03/2021 "
1749886,"Cho Nữ thuê phòng 1 người ở, 800N/1 tháng, điện nước riêng, phòng 9m",0.8 Triệu/tháng ,9m²,Bình Thạnh,Hồ Chí Minh,"
30/03/2021 "
1749251,Ký túc xá NAM cao cấp - Quận 9 50m² - TP.HCM,1.5 Triệu/tháng ,50m²,Quận 9,Hồ Chí Minh,"
29/03/2021 "
1748651,"KTX máy lạnh ở ghép 700k/th trọn gói Q7 đường NTT, NVL cho ng đi làm, sv",0.65 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
28/03/2021 "
1748533,"Cho sinh viên nữ thuê phòng hoặc nhân viên nữ thuê phòng, điện tích 48m2",3.9 Triệu/tháng ,48m²,Quận 8,Hồ Chí Minh,"
27/03/2021 "
1748536,Cho thuê phòng trọ quận 7 gần ngã tư Hoàng Quốc Việt,2 Triệu/tháng ,12m²,Quận 7,Hồ Chí Minh,"
27/03/2021 "
1748360,"Phòng cho thuê Q12 giá rẻ, sạch sẽ, riêng biệt, thoáng mát",2 Triệu/tháng ,29m²,Quận 12,Hồ Chí Minh,"
27/03/2021 "
1748015,Phòng máy lạnh kệ bếp tủ lạnh kcc 3tr giàm 2-400k,3 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
26/03/2021 "
1748043,Phòng trọ quận 1 Đinh Tiên Hoàng chỉ 5tr7,5.7 Triệu/tháng ,20m²,Quận 1,Hồ Chí Minh,"
26/03/2021 "
1748092,"Cần Nam ở ghép Lê Văn Lương, Quận 7, TP. Hồ Chí Minh",0.5 Triệu/tháng ,50m²,Quận 7,Hồ Chí Minh,"
26/03/2021 "
1747883,Nhà nguyên căn điện nước riêng phường 15 quận Tân Bình,4.2 Triệu/tháng ,32m²,Tân Bình,Hồ Chí Minh,"
26/03/2021 "
1747912,"Cho thuê phòng trọ 26m2 tại 30 Tự Quyết, Tân Sơn Nhì, Tân Phú giá 3000000/tháng",3 Triệu/tháng ,26m²,Tân Phú,Hồ Chí Minh,"
26/03/2021 "
1747529,"Phòng trọ 20m2 Quận 12, đường Trần Thị Do, giá 2.5 triệu",2.5 Triệu/tháng ,20m²,Quận 12,Hồ Chí Minh,"
 25/03/2021 "
1746558,Phòng trọ 3tr3 đướng số 20 gần Dương Quảng Hàm Gò Vấp,3.3 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
24/03/2021 "
1746288,Phòng trọ sinh viên chỉ 3tr2 Dương Quảng Hàm Gò Vấp gần Vincom,3.2 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
23/03/2021 "
1746102,"Phòng trọ giá rẻ MB đường Kha Vạn Cân, gần chợ Hiệp Bình",2.4 Triệu/tháng ,18m²,Thủ Đức,Hồ Chí Minh,"
23/03/2021 "
1745512,"Phòng cho thuê 1,8 triệu/tháng. 561/50 Kinh Dương Vương Quận Bình Tân TPHCM",1.8 Triệu/tháng ,18m²,Bình Tân,Hồ Chí Minh,"
22/03/2021 "
1745631,"Cho thuê phòng trọ HXH 156/49 Phú Thọ Hòa-Tân Phú, 30m2-giá 2.7TR",2.7 Triệu/tháng ,30m²,Tân Phú,Hồ Chí Minh,"
22/03/2021 "
1745390,"Cho nữ thuê phòng trọ 14 mét vuông , có máy lạnh , có cửa sổ , toillet , để xe trong nhà , có bếp ở tầng trệt .",2.5 Triệu/tháng ,14m²,Phú Nhuận,Hồ Chí Minh,"
22/03/2021 "
1744817,Cho Thuê Phòng Full Nội Thất Quận 09 Giá rẻ,4 Triệu/tháng ,30m²,Quận 9,Hồ Chí Minh,"
21/03/2021 "
1744756,Căn hộ mini Hoàng Văn Thụ Phú Nhuận chỉ 5tr5,5.5 Triệu/tháng ,20m²,Phú Nhuận,Hồ Chí Minh,"
20/03/2021 "
1744774,Phòng trọ mới xây Nguyễn Minh Hoàng Tân Bình,3.5 Triệu/tháng ,18m²,Tân Bình,Hồ Chí Minh,"
20/03/2021 "
1744845,Phòng trọ nội thất cao cấp Hoàng Văn Thụ Phú Nhuận,5.5 Triệu/tháng ,20m²,Phú Nhuận,Hồ Chí Minh,"
20/03/2021 "
1744455,Phòng trọ chỉ 3tr3 đướng số 20 Gò Vấp Dương Quảng Hàm,3.3 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
19/03/2021 "
1743365,Phòng trọ chỉ 3tr2 đường Thống Nhất Gò Vấp,3.2 Triệu/tháng ,16m²,Gò Vấp,Hồ Chí Minh,"
17/03/2021 "
1743219,"Cho thuê phòng full nội thất, khu sầm uất nhất Q10 MT đường 3/2, P14",5 Triệu/tháng ,20m²,Quận 10,Hồ Chí Minh,"
17/03/2021 "
1743341,Phòng trọ Phạm Văn Bạch Tân Bình chỉ 3tr,3 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
17/03/2021 "
1742398,"Cho thuê phòng trọ , giờ tự do 24/24, có gác , máy lạnh , kv thoáng mát , an ninh",2.8 Triệu/tháng ,25m²,Bình Tân,Hồ Chí Minh,"
16/03/2021 "
1739532,"Cho thuê nhà trọ q5, giá rẻ dt 20m2, 2 cửa xổ, sạch sẽ, thoáng mát giá 2.5tr/ tháng, nước bao, điện 4000đ/kw, có chỗ để xe không tính tiền",2.5 Triệu/tháng ,20m²,Quận 5,Hồ Chí Minh,"
10/03/2021 "
1739811,Ký túc xá free điện nước wifi Chu Văn An Bình Thạnh,1.65 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
10/03/2021 "
1739390,Cho thuê phòng trọ giá rẻ phường Tân Qui Q7,2 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
10/03/2021 "
1739045,"Cho thuê phòng trọ mới, đẹp đường Bạch Đằng, gần công viên Gia Định",2.5 Triệu/tháng ,15m²,Tân Bình,Hồ Chí Minh,"
09/03/2021 "
1739166,"Nhà trọ đẹp, tiện nghi khu dân cư an ninh trung tâm Q.10",3 Triệu/tháng ,16m²,Quận 10,Hồ Chí Minh,"
09/03/2021 "
1718611,Cho thuê phòng trọ 20m2 đường Đồng Đen Quận Tân Bình,2.2 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
08/03/2021 "
1738655,Cho thuê phòng sát trường ĐH Mỹ Thuật Bình Thạnh,3.5 Triệu/tháng ,18m²,Bình Thạnh,Hồ Chí Minh,"
08/03/2021 "
1731068,Cho thuê phòng trọ 12m2 mặt tiền đường Lê Đức Thọ,1.5 Triệu/tháng ,12m²,Gò Vấp,Hồ Chí Minh,"
06/03/2021 "
1737314,"Cho thuê phòng đẹp, giá tốt ở 114 Bùi Quang Là, Phường 14, quận Gò Vấp",3.4 Triệu/tháng ,25m²,Gò Vấp,Hồ Chí Minh,"
05/03/2021 "
