Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date
652733,"Cho sinh viên thuê phòng giá rẻ quận Phú Nhuận, tp HCM",1.3,12.0,Phú Nhuận,Hồ Chí Minh,09/09/2018 
652735,"Cho thuê phòng trọ cho sinh viên,và người đi làm, Quận 6 với giá rẻ",1.1,11.0,Quận 6,Hồ Chí Minh,09/09/2018 
652872,"Cần Tìm 1 Bạn Nữ Ở Ghép đường Nguyễn Văn Công, P.3, Gò Vấp",2.5,20.0,Gò Vấp,Hồ Chí Minh,10/09/2018 
652879,Cho thuê nhà trọ giá rẻ tại khu công nghiệp Củ Chi ( nhà mới xây),1.5,14.0,Củ Chi,Hồ Chí Minh,10/09/2018 
653618,"Cho thuê phòng trọ nữ 354/15B, Lý Thường Kiệt, P. 14, Q. 10",4.0,13.4,Quận 10,Hồ Chí Minh,07/09/2018 
653869,"Chính chủ cho thuê phòng trọ với diện tích 25m2, giá 1tr7/tháng",1.7,25.0,Bình Chánh,Hồ Chí Minh,07/09/2018 
654365,"Phòng cho thuê đầy đủ tiện nghi đường Phan Xích Long, Quận Phú Nhuận, giá 5 triệu",5.0,25.0,Phú Nhuận,Hồ Chí Minh,07/09/2018 
654652,"Cho thuê phòng giá rẻ, rộng thoáng, tại 200 Lưu Chí Hiếu, Quận Tân Phú",3.5,30.0,Tân Phú,Hồ Chí Minh,07/09/2018 
655103,"Cho thuê nhà trọ 1 lầu mặt tiền hẻm, giá 5triệu/tháng",5.0,21.0,Tân Phú,Hồ Chí Minh,07/09/2018 
655586,Thuê phòng trọ đẹp đủ đồ KDC Ven Sông Quận 7 gần RMIT giá tốt,6.5,,Quận 7,Hồ Chí Minh,07/09/2018 
655664,"Cho thuê 1 PN trong căn 3PN căn hộ CBD quận 2, giá 3.5tr/tháng. Full nội thất LH Ms Thu: 0973095856",3.5,20.0,Quận 2,Hồ Chí Minh,07/09/2018 
658202,"Phòng trọ Nguyễn Thị Thập, Quận 7 giá rẻ giờ tự do. LH: 0975657998",5.0,22.0,Quận 7,Hồ Chí Minh,07/09/2018 
658229,"Phòng cho thuê nữ ở đường Số 5, Tăng Nhơn Phú B, Quận 9. Giá 1 triệu/tháng",1.0,,Quận 9,Hồ Chí Minh,07/09/2018 
658748,"Phòng trọ cao cấp full nội thất. Cách Lotte 300m, Q7",4.8,,Quận 7,Hồ Chí Minh,07/09/2018 
660561,"Cần share lại 2 phòng nhà nguyên căn, ngay Gò Dầu, Tân Phú, 0902 305 631",2.8,20.0,Tân Phú,Hồ Chí Minh,07/09/2018 
661459,"Chính chủ cho thuê phòng nhà mặt tiền đường Nguyễn Sỹ Sách, Tân Bình. Phòng rộng 45m2",4.5,45.0,Tân Bình,Hồ Chí Minh,07/09/2018 
662816,"Phòng trọ mới đẹp cho thuê đường Chu Văn An có nội thất máy lạnh inverter, giá thuê 4,5tr/th",4.5,30.0,Bình Thạnh,Hồ Chí Minh,07/09/2018 
663287,"KTX nam nữ giá rẻ chỉ 450 nghìn/người/tháng, khu vực Bình Thạnh",,35.0,Bình Thạnh,Hồ Chí Minh,10/09/2018 
663388,Siêu rẻ KTX máy lạnh cao cấp gần học viện hàng không Việt Nam. Giá chỉ từ 700k/tháng,0.7,,Tân Bình,Hồ Chí Minh,08/09/2018 
663542,Cho thuê phòng trọ đường Lê Văn Lương giá 2.8 triệu/tháng,2.8,25.0,Nhà Bè,Hồ Chí Minh,08/09/2018 
663628,Cho thuê phòng trọ Bình Thạnh giá rẻ - mặt tiền đường Ung Văn Khiêm giá dưới 1 triệu/người/th,,40.0,Bình Thạnh,Hồ Chí Minh,08/09/2018 
664155,"Phòng mới xây full tiện nghi cao cấp ở Yên Thế, quận Tân Bình, LH 0966089433",6.0,30.0,Tân Bình,Hồ Chí Minh,08/09/2018 
665264,Vườn Lài còn 1 phòng máy lạnh cuối cùng 3tr/th,3.0,22.0,Tân Phú,Hồ Chí Minh,11/09/2018 
666207,"Cho thuê studio room 30m2 giá 6 triệu/tháng, ở Ngô Tất Tố, Bình Thạnh",6.0,30.0,Bình Thạnh,Hồ Chí Minh,08/09/2018 
666335,"Phòng KTX máy lạnh cao cấp, siêu rẻ, siêu tiện ích, 450nghìn/th, Bạch Đằng, Tân Bình",0.45,30.0,Tân Bình,Hồ Chí Minh,08/09/2018 
666380,"Cho thuê phòng máy lạnh ở được 4 - 5 người, 330 Cao Đạt, phường 1, quận 5",4.2,30.0,Quận 5,Hồ Chí Minh,08/09/2018 
666435,"Phòng trọ cao cấp, full nội thất, yên tĩnh an ninh Nguyễn Văn Thủ, P. Đa Kao, Q. 1",6.3,,Quận 1,Hồ Chí Minh,08/09/2018 
666496,"Phòng full nội thất, giờ giấc tự do ngay Nguyễn Đình Chiểu, Đa Kao, Q1",6.3,,Quận 1,Hồ Chí Minh,08/09/2018 
666717,"Phòng KTX máy lạnh siêu rẻ 450 nghìn gần sân bay Tân Sơn Nhất, Quận Tân Bình",0.45,35.0,Tân Bình,Hồ Chí Minh,10/09/2018 
666743,"Cho thuê kí túc xá cao cấp giá từ 450 nghìn/th ở 538 Điện Biên Phủ, Quận 10, gần Cao Thắng, Bàn Cờ",0.45,,Quận 10,Hồ Chí Minh,08/09/2018 
667005,"Cho thuê phòng sạch sẽ mới xây ngay Nguyễn Oanh, Gò Vấp",4.0,30.0,Gò Vấp,Hồ Chí Minh,08/09/2018 
667097,"Căn hộ mini full nội thất gần Bitexco, đường Nguyễn Thái Bình, quận 1",6.8,20.0,Quận 1,Hồ Chí Minh,08/09/2018 
667195,"KTX cao cấp Tân Bình, full nội thất, giá trọn gói 1tr5",1.5,,Tân Bình,Hồ Chí Minh,08/09/2018 
667261,"Cho thuê căn hộ dịch vụ mới xây 40m2, 10tr/th Nguyễn Trãi, Quận 1",10.5,40.0,Quận 1,Hồ Chí Minh,08/09/2018 
667330,Phòng Đẹp Đủ TN Tự do MLạnh MGiặt WCR mũi tàu Âu Cơ Lũy Bán Bích ,3.3,18.0,Tân Bình,Hồ Chí Minh,08/09/2018 
667496,"Căn hộ dịch vụ cho thuê 174/23 Đặng Văn Ngữ, P. 14, Quận Phú Nhuận, TP. HCM",4.5,22.0,Phú Nhuận,Hồ Chí Minh,08/09/2018 
667767,"Chính chủ cho thuê phòng CHCC Era Town Q.7, giá 1.8tr - 3.5tr/th, LH 0914.490.038 Mr Tạo",1.8,12.0,Quận 7,Hồ Chí Minh,08/09/2018 
667961,"Phòng đẹp cho thuê tại các quận Tân Bình, giá từ 2.7 triệu",2.7,18.0,Tân Bình,Hồ Chí Minh,08/09/2018 
669054,"Cho thuê phòng trọ buôn bán nhỏ MT hẻm rộng 6m, gần đường Phú Thuận, Q. 7, DT 5x5m. Giá 3,5 tr/th",3.5,35.0,Quận 7,Hồ Chí Minh,08/09/2018 
669516,"Cần cho thuê phòng trọ trung tâm quận 10, tiện nghi giá rẻ",,32.0,Quận 10,Hồ Chí Minh,11/09/2018 
669652,"Cho thuê phòng đường Gò Dầu, Tân Phú ưu tiên sinh viên và nhân viên văn phòng",3.0,25.0,Tân Phú,Hồ Chí Minh,08/09/2018 
670090,"Căn hộ mini quận Tân Phú, cho thuê giá: 5tr/th",5.0,45.0,Tân Phú,Hồ Chí Minh,10/09/2018 
670321,"Dịch vụ lưu trú cho sinh viên đa quốc gia, cơ hội học tiếng Anh tuyệt vời từng phút",2.5,20.0,Quận 1,Hồ Chí Minh,09/09/2018 
670458,"Share căn hộ New City đầy đủ nội thất, giá chỉ 7 triệu/th",7.0,,Quận 2,Hồ Chí Minh,09/09/2018 
670468,"Ký túc xá máy lạnh 500nghìn/người/tháng, sạch sẽ, an ninh",,35.0,Bình Thạnh,Hồ Chí Minh,10/09/2018 
670471,"Cần cho thuê 1 PN trong căn hộ New City, quận 2, giá 7tr/th",7.0,,Quận 2,Hồ Chí Minh,09/09/2018 
670478,"Cần người share lại 1 PN trong căn hộ New City quận 2, giá 7 tr/th",7.0,,Quận 2,Hồ Chí Minh,09/09/2018 
670566,"Share phòng master căn hộ New City, quận 2, giá chỉ 8 tr/th",8.0,,Quận 2,Hồ Chí Minh,09/09/2018 
670621,"Cho thuê phòng đẹp giá rẻ đường Phạm Thế Hiển Phường 7 Quận 8, thuộc khu dân cư Phú Lợi",2.0,20.0,Quận 8,Hồ Chí Minh,09/09/2018 
670870,"Cần 01 nam ở ghép phòng đẹp đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, TPHCM",1.35,20.0,Phú Nhuận,Hồ Chí Minh,09/09/2018 
670900,"Ký túc xá 450 nghìn/th, gần sân bay tân Sơn Nhất",0.45,,Tân Bình,Hồ Chí Minh,09/09/2018 
670911,"Phòng có ban công, WC riêng, 122 bạch Đằng, gần công viên Gia Định, giá 2.7 triệu - 3.7 triệu/th",2.7,18.0,Tân Bình,Hồ Chí Minh,09/09/2018 
671145,"Cho thuê phòng đầy đủ tiện nghi, ngay trung tâm Quận 1",6.0,25.0,Quận 1,Hồ Chí Minh,09/09/2018 
671154,Phòng KTX máy lạnh giá 450 nghìn Quận Tân Bình,0.45,35.0,Tân Bình,Hồ Chí Minh,10/09/2018 
671155,Cho thuê phòng đầy đủ tiện nghi trung tâm Quận 3,6.0,30.0,Quận 3,Hồ Chí Minh,09/09/2018 
671156,"Phòng cho thuê bao đẹp, máy lạnh, tủ bếp, gần chợ Tân Mỹ, Q. 7, giá từ 3.3 tr/th",3.3,20.0,Quận 7,Hồ Chí Minh,09/09/2018 
671196,Phòng dịch vụ full nội thất ngay trung tâm Phú Nhuận giá ưu đãi chỉ 5.5 triệu/tháng,0.5,20.0,Phú Nhuận,Hồ Chí Minh,10/09/2018 
671220,"Phòng đẹp có nội thất, thang máy, máy giặt, khóa vân tay",4.0,25.0,Gò Vấp,Hồ Chí Minh,09/09/2018 
671445,Cần share 2 phòng trống chung cư La Astoria (nữ),,,Quận 2,Hồ Chí Minh,10/09/2018 
671849,Cho thuê căn hộ mini cao cấp mới xây trung tâm quận 7,3.5,25.0,Quận 7,Hồ Chí Minh,09/09/2018 
671853,"Phòng Huỳnh Văn Bánh, trung tâm, đầy đủ nội thất, giờ giấc tự do",4.5,25.0,Phú Nhuận,Hồ Chí Minh,10/09/2018 
672098,"Cho thuê phòng sinh viên, nhân viên văn phòng ở ghép giá rẻ",1.0,20.0,Tân Phú,Hồ Chí Minh,10/09/2018 
672530,"Cho thuê phòng đẹp trong nhà 6 phòng (100% người nước ngoài), tại Quận 1",4.65,,Quận 1,Hồ Chí Minh,09/09/2018 
672587,"Nhà nguyên căn rộng rãi, giá tốt cho 2 bạn nữ đi làm ở ghép",1.5,,Gò Vấp,Hồ Chí Minh,10/09/2018 
673212,"Phòng cho thuê trong Villa Hoa Hồng, Quận 2. 0938397769",5.0,30.0,Quận 2,Hồ Chí Minh,10/09/2018 
673282,"Cần tìm 1 nữ ở ghép căn hộ Oriental Plaza- Tân Phú 78m2 2PN NTDD giá: 6 tr/tháng, Truc: 0932742068",,,Tân Phú,Hồ Chí Minh,10/09/2018 
673453,"Phòng trọ cao cấp, full nội thất, an ninh, Nguyễn Văn Thủ, Đa Kao, Q1",6.3,,Quận 1,Hồ Chí Minh,10/09/2018 
673778,"Phòng cao cấp, an ninh yên tĩnh ngay Nguyễn Đình Chiểu, Đa Kao, Q1",6.3,,Quận 1,Hồ Chí Minh,10/09/2018 
674383,"Cho thuê phòng đẹp mới xây - đường Hoàng Hoa Thám, Q. Bình Thạnh, giáp Q1, Phú Nhuận, full nội thất",8.0,35.0,Bình Thạnh,Hồ Chí Minh,10/09/2018 
674497,"Phòng mini, cao cấp, sạch sẽ, thoáng mát, gần Vincom Gò Vấp",3.2,,Gò Vấp,Hồ Chí Minh,10/09/2018 
674665,"Cho thuê gấp phòng trọ tại đường Thành Thái, P. 14, Q. 10, giá 3.5 triệu/th",3.5,20.0,Quận 10,Hồ Chí Minh,10/09/2018 
675279,"Phòng 35m2, gần hồ bơi Tây Thạnh, đại học CNTP, khu CN Tân Bình",3.4,35.0,Tân Phú,Hồ Chí Minh,10/09/2018 
675399,"Cho thuê phòng trọ tại 739 Lê Hồng Phong, Phường 12, Quận 10, giá 3tr/th, LH: 0916031139",3.0,,Quận 10,Hồ Chí Minh,10/09/2018 
676289,"Cho thuê căn hộ mini full nội thất, quận Phú Nhuận",6.0,35.0,Phú Nhuận,Hồ Chí Minh,11/09/2018 
676446,"Phòng đẹp quận 3, lầu 2, có ban công, giờ giấc tự do, 3tr3/tháng",3.3,15.0,Quận 3,Hồ Chí Minh,10/09/2018 
676609,"Cho thuê phòng trọ phường 13, quận Bình Thạnh. LH 0983024037",3.0,25.0,Bình Thạnh,Hồ Chí Minh,10/09/2018 
676937,"Cho thuê 6 phòng HXH Thủ Khoa Huân, giá thuê 10 triệu/phòng/22m2, 0908.521.888",10.0,22.0,Quận 1,Hồ Chí Minh,10/09/2018 
677238,"Cho thuê phòng trọ cao cấp sát Q1 như khách sạn mini, phòng đẹp giá từ 4tr - 6tr/th, LH: Anh Nam",6.0,25.0,Bình Thạnh,Hồ Chí Minh,10/09/2018 
677840,Phòng trọ tiện nghi sạch sẽ giá rẻ Tân Bình,2.6,12.0,Tân Bình,Hồ Chí Minh,10/09/2018 
678290,"Cho thuê nhà mới xây Nguyễn Duy Trinh, Quận 2, LH: 0947.868.168",2.6,17.0,Quận 2,Hồ Chí Minh,10/09/2018 
679280,"Cho thuê phòng Cộng Hòa, Tân Bình",2.9,,Tân Bình,Hồ Chí Minh,10/09/2018 
679651,"Cho thuê phòng Quận 8, giá rẻ sinh viên, LH: 0909681463",0.8,,Quận 8,Hồ Chí Minh,10/09/2018 
679682,"Phòng mới trống tức thì, Sáng bóng mới tinh, khinh đồ vào kẻo hết! Thuận lợi ra sân bay lắm nhé",5.0,25.0,Tân Bình,Hồ Chí Minh,10/09/2018 
680111,Phòng cho thuê ngay phố Tây Bùi Viện full nội thất,7.0,25.0,Quận 1,Hồ Chí Minh,11/09/2018 
680403,Cho thuê phòng Trần Não - Quận 2- LH: 0961.960.264,4.5,25.0,Quận 2,Hồ Chí Minh,10/09/2018 
681187,Phòng trọ cao cấp full nội thất Quận Tân Bình 35m²,7.0,35.0,Tân Bình,Hồ Chí Minh,11/09/2018 
681342,Siêu rẻ KTX máy lạnh cao cấp gần Học viện Hàng không Việt Nam giá chỉ từ 450 nghìn/tháng,45.0,30.0,Tân Bình,Hồ Chí Minh,11/09/2018 
681681,Cho thuê phòng đầy đủ nội thất như khách sạn,7.0,30.0,Quận 3,Hồ Chí Minh,11/09/2018 
681863,Cho thuê phòng cao cấp ngay trung tâm Quận 1,7.0,30.0,Quận 1,Hồ Chí Minh,11/09/2018 
682073,Phòng máy lạnh ở ghép cho sinh viên khắp các quận thành phố HCM,0.5,,Quận 11,Hồ Chí Minh,11/09/2018 
682113,"Cho thuê phòng trọ sẵn nội thất Tôn Thất Thuyết, Tôn Đản, Quận 4, view công viên",6.5,32.0,Quận 4,Hồ Chí Minh,11/09/2018 
682186,"Tìm nữ ở ghép phòng đầy đủ tiện nghi tại Quốc Hương, p. Thảo Điền",2.5,35.0,Quận 2,Hồ Chí Minh,12/09/2018 
682206,"Siêu rẻ KTX cao cấp giá 500nghìn/người/tháng, Q11",0.5,,Quận 11,Hồ Chí Minh,11/09/2018 
682449,"Cho thuê phòng máy lạnh ở được 5 - 6 người, 330 Cao Đạt, Phường 1, quận 5",5.5,30.0,Quận 5,Hồ Chí Minh,11/09/2018 
682924,"Cho thuê phòng trọ sinh viên nữ, gần đại học Tôn Đức Thắng, Quận 7",3.5,17.0,Quận 7,Hồ Chí Minh,11/09/2018 
683408,KTX máy lạnh giá từ 450k/tháng tại Quận 7,0.45,20.0,Quận 7,Hồ Chí Minh,11/09/2018 
684166,Cho thuê KTX cao cấp giá rẻ chỉ từ 450k/tháng khu vực Tân Bình,0.45,30.0,Tân Bình,Hồ Chí Minh,11/09/2018 
684474,"Cho thuê Phòng trọ, dt 20m2, giá 3 triệu, gần Vinhome,Sài Gòn Pearl, quận Bình Thạnh. LH 0902843600",3.0,20.0,Bình Thạnh,Hồ Chí Minh,11/09/2018 
684493,"Căn hộ dịch vụ cao cấp view sông trung tâm quận 7, Goldenhome",5.5,25.0,Quận 7,Hồ Chí Minh,11/09/2018 
685400,"Cho thuê phòng mặt tiền Nguyễn Thái Sơn, Phường 7, Gò Vấp",4.0,40.0,Gò Vấp,Hồ Chí Minh,11/09/2018 
685917,"Cho thuê lại phòng mới trang trí cực đẹp, Quận Phú Nhuận",6.0,45.0,Phú Nhuận,Hồ Chí Minh,11/09/2018 
686284,"Cho thuê phòng trọ mới, rất rộng, sạch sẽ, đường Lê Đình Cẩn, 20m2, Bình Tân",,20.0,Bình Tân,Hồ Chí Minh,12/09/2018 
686437,"Cho thuê căn hộ 1PN sẵn nội thất Bùi Hữu Nghĩa, Bình Thạnh, ngay chợ Bà Chiểu",11.5,40.0,Bình Thạnh,Hồ Chí Minh,11/09/2018 
686440,"Cho thuê căn hộ mini 35m2, tòa nhà cao cấp 3 lầu, Xô Viết Nghệ Tĩnh, Bình Thạnh",4.5,35.0,Bình Thạnh,Hồ Chí Minh,11/09/2018 
686480,Cho thuê KTX dành cho sinh viên và người đi làm giá 450k/th gần chợ Tân Mỹ Quận 7. LH: 01227006794,0.45,,Quận 7,Hồ Chí Minh,11/09/2018 
686598,"Cho thuê phòng chính chủ, giá hấp dẫn tại Bạch Đằng, Tân Bình",4.0,22.0,Tân Bình,Hồ Chí Minh,11/09/2018  
686606,"Cho thuê phòng trọ dịch vụ có nội thất Lý Chính Thắng, quận 3",,,Quận 3,Hồ Chí Minh,11/09/2018 
686948,"Kí túc xá cao cấp giá từ 450 nghìn/tháng ở 538 Điện Biên Phủ, Quận 10, gần Cao Thắng, Bàn Cờ",0.45,,Quận 10,Hồ Chí Minh,11/09/2018 
687329,"Cho nữ thuê 1 phòng riêng trong nhà cc nguyên căn 100m2, nhà đầy đủ nội thất! ",3.2,20.0,Quận 7,Hồ Chí Minh,11/09/2018 
688058,"Tìm SV nữ ở ghép phòng 25m2, tầng 3 khép kín, đủ nội thất. Q. Bình Thạnh",,25.0,Bình Thạnh,Hồ Chí Minh,12/09/2018 
688480,"Share phòng ở Masteri Thảo Điền, Quận 2 7 triệu/tháng",7.0,,Quận 2,Hồ Chí Minh,11/09/2018 
688616,Cho thuê căn hộ mini - Đường Phạm Văn Đồng,3.0,22.0,Thủ Đức,Hồ Chí Minh,12/09/2018 
690768,Cho nữ thuê phòng căn hộ cao cấp căn hộ An Gia Quận 7,5.5,25.0,Quận 7,Hồ Chí Minh,11/09/2018 
691348,"Phòng trọ cho nhân viên văn phòng thuê ở lâu dài, 135/37/2 Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh",5.0,34.0,Bình Thạnh,Hồ Chí Minh,12/09/2018 
691451,Cần người ở ghép căn hộ Flora Fuji quận 9,1.5,65.0,Quận 9,Hồ Chí Minh,12/09/2018 
691733,"Cho thuê kTX, ở ghép giá rẻ chỉ 450 nghìn/th tại Cư Xá Đồng Tiến",0.45,30.0,Quận 10,Hồ Chí Minh,12/09/2018 
693502,"KTX máy lạnh cho thuê 450 nghìn/th, khu vực Tân Bình",0.45,,Tân Bình,Hồ Chí Minh,12/09/2018 
694583,"Cho thuê phòng Rộng đẹp, có lan can, đủ nội thất, máy lạnh, nc nóng..., y hình -( mt gò dầu)",3.3,20.0,Tân Phú,Hồ Chí Minh,12/09/2018 
695965,"Cho thuê phòng quận Tân Bình, có cửa sổ, WC riêng, giá 5 triệu",5.0,,Tân Bình,Hồ Chí Minh,12/09/2018 
696602,"Phòng cổng sau Hutech, đường D2 quận Bình Thạnh",3.8,20.0,Bình Thạnh,Hồ Chí Minh,12/09/2018 
696756,"Cho thuê phòng trọ cao cấp , sạch đẹp giá chỉ từ 3tr/tháng tại Nhà Bè ",3.0,20.0,Nhà Bè,Hồ Chí Minh,12/09/2018 
696852,Phòng chung cư giá siêu rẻ - Tiện ích siêu đẳng,2.65,,Quận 2,Hồ Chí Minh,12/09/2018 
697032,"Phòng trọ cao cấp, đủ nội thất tại Nguyễn Văn Thủ, Đa Kao, Q1",6.3,25.0,Quận 1,Hồ Chí Minh,12/09/2018 
697484,Cho thuê phòng trọ đường Nguyễn Thượng Hiền Gần Botanic Tower,3.5,18.0,Phú Nhuận,Hồ Chí Minh,12/09/2018 
698338,"KTX máy lạnh cho thuê 450ng, khu vực Phú Nhuận",0.45,,Phú Nhuận,Hồ Chí Minh,12/09/2018 
698632,Chuỗi căn hộ giường tầng cao cấp - Trumy House,1.6,,Nhà Bè,Hồ Chí Minh,12/09/2018 
699846,"Cho thuê nhà nguyên căn và có cho thuê phòng trọ, khu vực Quận 11",3.5,15.0,Quận 11,Hồ Chí Minh,12/09/2018 
701769,KTX máy lạnh cho thuê 450k khu vực TÂN BÌNH,0.45,25.0,Tân Bình,Hồ Chí Minh,13/09/2018 
701963,"Ký túc xá cao cấp, gần ĐH Y Dược, Kinh tế, TN-MT, PT năng khiếu,BV Chợ Rẫy, Hồng Vương...",0.5,45.0,Quận 5,Hồ Chí Minh,13/09/2018 
704327,Phòng cho thuê - Căn hộ mini - Huỳnh Tấn Phát - Q. 7 - Trang bị nội thất đầy đủ - An ninh 24/24,5.5,20.0,Quận 7,Hồ Chí Minh,13/09/2018 
706022," Tặng ngay 500k khi thuê phòng master Hoàng Anh An Tiến, 30m2, giá 4,5tr, LH 0886766746",,,Nhà Bè,Hồ Chí Minh,13/09/2018 
706399,"Cho thuê căn hộ dịch vụ full nội thất, cao cấp tại Quận 1",6.0,30.0,Quận 1,Hồ Chí Minh,13/09/2018 
706831,"Phòng Full Nội thất,DT 20m2,Giá 5,5tr ở Đường Nhiêu Tứ,Q. Phú Nhuận Free: Để xe, Wifi, Cáp, Rác",5.5,20.0,Phú Nhuận,Hồ Chí Minh,13/09/2018 
706876,Phòng KTX mới thoáng mát và có máy lạnh chỉ từ 500 nghìn/tháng,0.5,,Quận 10,Hồ Chí Minh,13/09/2018 
707074,"Hình thật Phòng Đẹp 5,5tr Mới Xây Bến Vân Đồn ngay chân cầu Calmette",5.5,20.0,Quận 4,Hồ Chí Minh,13/09/2018 
707102,Cho thuê ktx siêu rẻ giá chỉ từ 450k/tháng,0.45,30.0,Tân Bình,Hồ Chí Minh,13/09/2018 
707176,"Phòng mới xây với nội thất cao cấp, phùng Văn Cung, Phú Nhuận",6.0,30.0,Phú Nhuận,Hồ Chí Minh,13/09/2018 
707916,Chỉ 750 triệu sở hữu ngay những lô sinh lời nhất có thể ngay BÌNH CHÁNH,780.0,95.0,Bình Chánh,Hồ Chí Minh,13/09/2018 
707927,"Nhượng phòng trọ ở Phú Nhuận, mình sẽ ưu tiên cho bạn nào đến trước nha",2.5,15.0,Phú Nhuận,Hồ Chí Minh,13/09/2018 
708197,Nhà trọ ngay sát mặt tiền ngã tư hàn hải nguyên và minh phụng,1.5,20.0,Quận 11,Hồ Chí Minh,13/09/2018 
708257,"PHÒNG CHO THUÊ ĐẦY ĐỦ TIỆN NGHI TẠI 81 NGUYỄN SƠN HÀ,F5,Q3",4500.0,25.0,Quận 3,Hồ Chí Minh,13/09/2018 
710708,Kí túc xá giường tầng cao cấp giá rẻ 450k/ tháng dành cho sinh viên & người đi làm,0.45,25.0,Quận 7,Hồ Chí Minh,14/09/2018 
710908,Phòng cho thuê quận 7 đầy đủ tiện nghi giá 5.5tr,5.5,20.0,Quận 7,Hồ Chí Minh,14/09/2018 
711599,"Chính chủ cho thuê nhà cao cấp tại TT Quận 3 giá rẻ 5tr/tháng full nội thất,ở liền - LH:0934.543404",5.0,20.0,Quận 3,Hồ Chí Minh,14/09/2018 
711973,Phòng 28m2 bao điện nước - căn hộ Đức Khải EraTown,3.5,28.0,Quận 7,Hồ Chí Minh,14/09/2018 
712100,PHÒNG CHO THUÊ TẠI FULL NỘI THẤT CỰC ĐẸP Q3,4.5,25.0,Quận 3,Hồ Chí Minh,14/09/2018 
712398,PHÒNG 25M2 MỚI 100% - ĐẦY ĐỦ NỘI THẤT ĐƯỜNG NGUYỄN HỮU THỌ GẦN LOTTE MART - 4TR2/THÁNG,4.2,25.0,Quận 7,Hồ Chí Minh,14/09/2018 
712763,"Cho thuê phòng 25m2, Đầy đủ nội thất! Đường Mạc Đĩnh Chi, P. Đakao, Q.1 giá 6.5 triệu Hình Thật Tế",162.5,25.0,Quận 1,Hồ Chí Minh,14/09/2018 
712906,PHÒNG 25M2 ĐẦY ĐỦ NỘI THẤT - MỚI XÂY 100% ĐƯỜNG NGUYỄN THỊ THẬP GẦN LOTTE MART QUẬN 7 - 4TR2/THÁNG,4.2,25.0,Quận 7,Hồ Chí Minh,14/09/2018 
712953,KÝ TÚC XÁ MÁY LẠNH GIÁ 450K THÁNG KHU VỰC BÌNH THẠNH,0.45,30.0,Bình Thạnh,Hồ Chí Minh,14/09/2018 
713411,"Cho thuê căn hộ cao cấp trung tâm quận 3, 543/65 Nguyễn Đình Chiểu, p2, Quận 3",7.0,25.0,Quận 3,Hồ Chí Minh,14/09/2018 
713707,Cần tìm nữ ở ghép trong khu dân cư cao cấp Gia Hòa,1.6,,Quận 9,Hồ Chí Minh,14/09/2018 
713900,Cho thuê phòng trọ xây mới 1806 HTH - Phú Xuân- Nhà Bè,3.2,30.0,Nhà Bè,Hồ Chí Minh,14/09/2018 
713939,"CHO THUÊ PHÒNG STUDIO CỰC RỘNG, CỰC ĐẸP CÓ THỂ Ở TỪ 4 ĐẾN 6 NGƯỜI, FULL NỘI THẤT",5.5,40.0,Gò Vấp,Hồ Chí Minh,14/09/2018 
715564,"HOT! PHÒNG TRỌ 3* ĐẲNG CẤP, ĐH QUỐC GIA, HUTECH, NÔNG LÂM, 20M2, 1TR/THÁNG",1.0,20.0,Quận 9,Hồ Chí Minh,14/09/2018 
715581,Cho thuê ktx máy lạnh tại 141 thành mỹ 450k/tháng,0.45,35.0,Tân Bình,Hồ Chí Minh,14/09/2018 
715592,Căn hộ dịch vụ full nội thất cao cấp 1 phòng khách 1 phòng ngủ tại quận 1,11.0,60.0,Quận 1,Hồ Chí Minh,14/09/2018 
